;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors
2660;2660;nhs0fuubs1I;6;['images\\maxresdefault\\2660_GB_nhs0fuubs1I_0.jpg'];[False];[200];['person', 'cell phone'];[0.8413936, 0.6472889];" 
";[];[([(0, 0, 0), 'Black'], 3605.0), ([(78, 78, 78), 'Grey30'], 3555.0), ([(118, 118, 118), 'Grey46'], 3233.0), ([(108, 108, 108), 'Grey42'], 3165.0), ([(88, 88, 88), 'Grey35'], 3129.0)];[([(128, 128, 128), 'Gray'], 12073.0), ([(0, 0, 0), 'Black'], 2314.0), ([(128, 128, 0), 'Olive'], 2030.0), ([(192, 192, 192), 'Silver'], 1834.0), ([(0, 128, 128), 'Teal'], 1165.0)]
2661;2661;niviooakBLs;31;['images\\maxresdefault\\2661_GB_niviooakBLs_0.jpg'];[False];[200];['person'];[0.9553557];" 

vevo
";['neutral'];[([(8, 8, 8), 'Grey3'], 17792.0), ([(0, 0, 95), 'NavyBlue'], 9528.0), ([(18, 18, 18), 'Grey7'], 6770.0), ([(0, 0, 0), 'Black'], 6461.0), ([(28, 28, 28), 'Grey11'], 3947.0)];[([(0, 0, 0), 'Black'], 9863.0), ([(0, 0, 128), 'Navy'], 5841.0), ([(128, 128, 128), 'Gray'], 2887.0), ([(192, 192, 192), 'Silver'], 1235.0), ([(0, 128, 128), 'Teal'], 763.0)]
2662;2662;nkWn5vKCZj4;28;['ERROR'];[True];[404];[];[];;[];[];[]
2663;2663;nlodY8nMw-A;12;['images\\maxresdefault\\2663_GB_nlodY8nMw-A_0.jpg'];[False];[200];['person', 'person', 'cell phone', 'person'];[0.8872051, 0.8535101, 0.64459854, 0.62074155];"  
  

=ap
Dae
is 4
HY
ae
PA

tL
i]
a yh
yD f
Zt}
’ }
y nA) » fh, i
| ” ul

  
";['happy', 'happy', 'neutral', 'happy', 'happy'];[([(8, 8, 8), 'Grey3'], 7717.0), ([(38, 38, 38), 'Grey15'], 7607.0), ([(18, 18, 18), 'Grey7'], 6008.0), ([(48, 48, 48), 'Grey19'], 5000.0), ([(28, 28, 28), 'Grey11'], 4855.0)];[([(0, 0, 0), 'Black'], 9424.0), ([(128, 128, 128), 'Gray'], 4422.0), ([(128, 0, 0), 'Maroon'], 2530.0), ([(128, 128, 0), 'Olive'], 1470.0), ([(0, 128, 128), 'Teal'], 1277.0)]
2664;2664;nlozE2m-NMc;8;['ERROR'];[True];[404];[];[];;[];[];[]
2665;2665;nnrkPRApQg8;9;['images\\maxresdefault\\2665_GB_nnrkPRApQg8_0.jpg'];[False];[200];['person', 'person', 'bottle'];[0.82671154, 0.6191412, 0.5382403];" 
";[];[([(228, 228, 228), 'Grey89'], 6797.0), ([(218, 218, 218), 'Grey85'], 4284.0), ([(8, 8, 8), 'Grey3'], 3706.0), ([(255, 255, 255), 'White'], 3198.0), ([(238, 238, 238), 'Grey93'], 3108.0)];[([(192, 192, 192), 'Silver'], 6260.0), ([(0, 0, 0), 'Black'], 6029.0), ([(255, 255, 255), 'White'], 4909.0), ([(128, 128, 128), 'Gray'], 2842.0), ([(0, 128, 128), 'Teal'], 228.0)]
2666;2666;noUH5aYUBx4;5;['ERROR'];[True];[404];[];[];;[];[];[]
2667;2667;npCluN5VHF0;9;['images\\maxresdefault\\2667_GB_npCluN5VHF0_0.jpg'];[False];[200];['person', 'person'];[0.58636963, 0.5721952];" 
";[];[([(28, 28, 28), 'Grey11'], 6284.0), ([(158, 158, 158), 'Grey62'], 4710.0), ([(178, 178, 178), 'Grey70'], 4596.0), ([(168, 168, 168), 'Grey66'], 4421.0), ([(175, 135, 135), 'RosyBrown'], 4380.0)];[([(192, 192, 192), 'Silver'], 8953.0), ([(128, 128, 128), 'Gray'], 5631.0), ([(0, 0, 0), 'Black'], 4930.0), ([(128, 0, 0), 'Maroon'], 663.0), ([(128, 0, 128), 'Purple'], 306.0)]
2668;2668;nrB7aqfRzyE;19;['images\\maxresdefault\\2668_GB_nrB7aqfRzyE_0.jpg'];[False];[200];['person'];[0.8560081];" 
";[];[([(18, 18, 18), 'Grey7'], 20492.0), ([(8, 8, 8), 'Grey3'], 18280.0), ([(28, 28, 28), 'Grey11'], 4866.0), ([(38, 38, 38), 'Grey15'], 2403.0), ([(58, 58, 58), 'Grey23'], 1953.0)];[([(0, 0, 0), 'Black'], 16808.0), ([(128, 128, 128), 'Gray'], 2536.0), ([(128, 128, 0), 'Olive'], 530.0), ([(0, 128, 128), 'Teal'], 322.0), ([(128, 0, 0), 'Maroon'], 300.0)]
2669;2669;nrXlY6gzTTM;9;['images\\maxresdefault\\2669_GB_nrXlY6gzTTM_0.jpg'];[False];[200];['person', 'tv'];[0.8829673, 0.652693];" 
";[];[([(18, 18, 18), 'Grey7'], 9520.0), ([(38, 38, 38), 'Grey15'], 7350.0), ([(58, 58, 58), 'Grey23'], 5007.0), ([(48, 48, 48), 'Grey19'], 4881.0), ([(28, 28, 28), 'Grey11'], 4796.0)];[([(0, 0, 0), 'Black'], 10910.0), ([(128, 128, 128), 'Gray'], 6616.0), ([(192, 192, 192), 'Silver'], 803.0), ([(128, 0, 0), 'Maroon'], 764.0), ([(128, 128, 0), 'Olive'], 545.0)]
2670;2670;nranUeNkXpM;13;['images\\maxresdefault\\2670_GB_nranUeNkXpM_0.jpg'];[False];[200];['person', 'tie'];[0.81960845, 0.76858985];"41g

eeu oe

—

ad
A BAD LIP READING OF DONALD TRUMP
";[];[([(8, 8, 8), 'Grey3'], 10019.0), ([(28, 28, 28), 'Grey11'], 8105.0), ([(18, 18, 18), 'Grey7'], 6391.0), ([(175, 95, 95), 'IndianRed'], 6045.0), ([(215, 95, 95), 'IndianRed'], 4824.0)];[([(0, 0, 0), 'Black'], 7581.0), ([(128, 128, 128), 'Gray'], 4678.0), ([(128, 0, 0), 'Maroon'], 3576.0), ([(255, 0, 0), 'Red'], 1844.0), ([(255, 255, 255), 'White'], 1533.0)]
2671;2671;nsZvmFUXkrI;30;['images\\maxresdefault\\2671_GB_nsZvmFUXkrI_0.jpg'];[False];[200];['person', 'person', 'person'];[0.75213486, 0.6247985, 0.5820279];" 
";['angry', 'happy', 'neutral', 'neutral', 'fear', 'neutral', 'neutral'];[([(255, 255, 255), 'White'], 9477.0), ([(175, 0, 0), 'Red3'], 5008.0), ([(215, 0, 0), 'Red3'], 4722.0), ([(0, 95, 175), 'DeepSkyBlue4'], 4165.0), ([(0, 0, 135), 'DarkBlue'], 3031.0)];[([(0, 128, 128), 'Teal'], 4682.0), ([(255, 0, 0), 'Red'], 3973.0), ([(0, 0, 128), 'Navy'], 3060.0), ([(128, 128, 128), 'Gray'], 2712.0), ([(128, 0, 0), 'Maroon'], 1661.0)]
2672;2672;nshmwFK3yd8;1;['images\\maxresdefault\\2672_GB_nshmwFK3yd8_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.76428425, 0.72037846, 0.621412, 0.5104035];"vl

PRESENT
NASI L 1

 

Scent

 
";[];[([(95, 95, 135), 'MediumPurple4'], 17611.0), ([(18, 18, 18), 'Grey7'], 11723.0), ([(128, 128, 128), 'Grey'], 4201.0), ([(135, 135, 175), 'LightSlateGrey'], 4068.0), ([(118, 118, 118), 'Grey46'], 3724.0)];[([(128, 128, 128), 'Gray'], 15705.0), ([(0, 0, 0), 'Black'], 2715.0), ([(192, 192, 192), 'Silver'], 985.0), ([(0, 0, 128), 'Navy'], 804.0), ([(0, 128, 128), 'Teal'], 233.0)]
2673;2673;nt7b-Qp34hk;7;['images\\maxresdefault\\2673_GB_nt7b-Qp34hk_0.jpg'];[False];[200];['tie', 'person'];[0.7218608, 0.71536136];" 
";['happy'];[([(255, 255, 255), 'White'], 7678.0), ([(38, 38, 38), 'Grey15'], 5739.0), ([(28, 28, 28), 'Grey11'], 5111.0), ([(48, 48, 48), 'Grey19'], 4242.0), ([(58, 58, 58), 'Grey23'], 3113.0)];[([(128, 128, 128), 'Gray'], 5454.0), ([(0, 0, 0), 'Black'], 5209.0), ([(192, 192, 192), 'Silver'], 4124.0), ([(128, 0, 0), 'Maroon'], 2586.0), ([(255, 255, 255), 'White'], 1469.0)]
2674;2674;ntLtNTUCuII;16;['images\\maxresdefault\\2674_GB_ntLtNTUCuII_0.jpg'];[False];[200];['person', 'person'];[0.6887038, 0.6035938];" 
";[];[([(0, 0, 0), 'Black'], 14236.0), ([(0, 95, 135), 'DeepSkyBlue4'], 8377.0), ([(0, 95, 95), 'DeepSkyBlue4'], 5002.0), ([(18, 18, 18), 'Grey7'], 3604.0), ([(95, 95, 135), 'MediumPurple4'], 2934.0)];[([(0, 128, 128), 'Teal'], 13745.0), ([(0, 255, 255), 'Cyan'], 2719.0), ([(192, 192, 192), 'Silver'], 1849.0), ([(0, 0, 128), 'Navy'], 1369.0), ([(128, 128, 128), 'Gray'], 979.0)]
2675;2675;nuKhpdLgR2U;20;['images\\maxresdefault\\2675_GB_nuKhpdLgR2U_0.jpg'];[False];[200];[];[];" 
";['angry', 'neutral', 'fear'];[([(8, 8, 8), 'Grey3'], 21637.0), ([(18, 18, 18), 'Grey7'], 3373.0), ([(175, 95, 0), 'DarkOrange3'], 2961.0), ([(95, 95, 0), 'Orange4'], 2629.0), ([(215, 215, 175), 'LightYellow3'], 2421.0)];[([(0, 0, 0), 'Black'], 8269.0), ([(192, 192, 192), 'Silver'], 3799.0), ([(128, 128, 0), 'Olive'], 3741.0), ([(128, 0, 0), 'Maroon'], 2596.0), ([(255, 255, 255), 'White'], 1104.0)]
2676;2676;nwPQVagUfrU;10;['ERROR'];[True];[404];[];[];;[];[];[]
2677;2677;nwv7rK2Zrx0;9;['ERROR'];[True];[404];[];[];;[];[];[]
2678;2678;nx1R-eHSkfM;14;['images\\maxresdefault\\2678_GB_nx1R-eHSkfM_0.jpg'];[False];[200];['person'];[0.87703115];" 
";['happy'];[([(215, 215, 135), 'LightGoldenrod2'], 32729.0), ([(255, 255, 255), 'White'], 4882.0), ([(38, 38, 38), 'Grey15'], 3254.0), ([(28, 28, 28), 'Grey11'], 1723.0), ([(215, 215, 95), 'Khaki3'], 1207.0)];[([(192, 192, 192), 'Silver'], 11387.0), ([(0, 0, 0), 'Black'], 3591.0), ([(128, 128, 128), 'Gray'], 2162.0), ([(255, 255, 255), 'White'], 1590.0), ([(255, 255, 0), 'Yellow'], 1264.0)]
2679;2679;nyVsiKX8ojQ;8;['images\\maxresdefault\\2679_GB_nyVsiKX8ojQ_0.jpg'];[False];[200];['person', 'person', 'person'];[0.87554044, 0.74135965, 0.63193625];" 
";['happy', 'happy', 'happy', 'angry'];[([(0, 0, 0), 'Black'], 21161.0), ([(8, 8, 8), 'Grey3'], 3453.0), ([(18, 18, 18), 'Grey7'], 2443.0), ([(58, 58, 58), 'Grey23'], 2190.0), ([(28, 28, 28), 'Grey11'], 2023.0)];[([(128, 128, 128), 'Gray'], 5526.0), ([(0, 0, 0), 'Black'], 5499.0), ([(192, 192, 192), 'Silver'], 4840.0), ([(255, 255, 255), 'White'], 2347.0), ([(128, 0, 0), 'Maroon'], 1179.0)]
2680;2680;ny_RtONZr4M;10;['images\\maxresdefault\\2680_GB_ny_RtONZr4M_0.jpg'];[False];[200];['frisbee'];[0.6342235];" 

SBS 2018.01.11
";[];[([(28, 28, 28), 'Grey11'], 28130.0), ([(18, 18, 18), 'Grey7'], 13823.0), ([(38, 38, 38), 'Grey15'], 8599.0), ([(48, 48, 48), 'Grey19'], 2141.0), ([(58, 58, 58), 'Grey23'], 945.0)];[([(0, 0, 0), 'Black'], 17383.0), ([(128, 128, 128), 'Gray'], 1810.0), ([(192, 192, 192), 'Silver'], 832.0), ([(0, 0, 128), 'Navy'], 481.0), ([(0, 128, 128), 'Teal'], 230.0)]
2681;2681;nzlazAyylw8;13;['images\\maxresdefault\\2681_GB_nzlazAyylw8_0.jpg'];[False];[200];['horse'];[0.915843];"LEAN on PETE
| TRAILER |

 

 
";[];[([(8, 8, 8), 'Grey3'], 17332.0), ([(95, 135, 175), 'SteelBlue'], 9022.0), ([(18, 18, 18), 'Grey7'], 7339.0), ([(28, 28, 28), 'Grey11'], 5029.0), ([(38, 38, 38), 'Grey15'], 4311.0)];[([(0, 0, 0), 'Black'], 14867.0), ([(128, 128, 128), 'Gray'], 2667.0), ([(128, 0, 0), 'Maroon'], 2642.0), ([(0, 0, 128), 'Navy'], 141.0), ([(128, 128, 0), 'Olive'], 135.0)]
2682;2682;o-nGPNn19vE;7;['ERROR'];[True];[404];[];[];;[];[];[]
2683;2683;o31pGcwUmCM;13;['images\\maxresdefault\\2683_GB_o31pGcwUmCM_0.jpg'];[False];[200];['person', 'person', 'person', 'horse'];[0.6317507, 0.6087048, 0.5783802, 0.50552356];" 
";[];[([(0, 0, 0), 'Black'], 13211.0), ([(78, 78, 78), 'Grey30'], 8161.0), ([(88, 88, 88), 'Grey35'], 7307.0), ([(68, 68, 68), 'Grey27'], 4994.0), ([(58, 58, 58), 'Grey23'], 3420.0)];[([(128, 128, 128), 'Gray'], 7921.0), ([(0, 0, 0), 'Black'], 5941.0), ([(128, 0, 128), 'Purple'], 3205.0), ([(0, 0, 128), 'Navy'], 2186.0), ([(128, 0, 0), 'Maroon'], 810.0)]
2684;2684;o3CaFMmKA7A;3;['images\\maxresdefault\\2684_GB_o3CaFMmKA7A_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.9316885, 0.90823823, 0.8330651, 0.75651246];" 
";['neutral', 'happy', 'neutral'];[([(18, 18, 18), 'Grey7'], 5575.0), ([(255, 95, 0), 'OrangeRed1'], 4900.0), ([(28, 28, 28), 'Grey11'], 4108.0), ([(38, 38, 38), 'Grey15'], 3734.0), ([(8, 8, 8), 'Grey3'], 3401.0)];[([(0, 0, 0), 'Black'], 6198.0), ([(192, 192, 192), 'Silver'], 5455.0), ([(128, 128, 128), 'Gray'], 5342.0), ([(128, 0, 0), 'Maroon'], 1140.0), ([(255, 255, 255), 'White'], 1068.0)]
2685;2685;o3Fam8LqZjA;12;['images\\maxresdefault\\2685_GB_o3Fam8LqZjA_0.jpg'];[False];[200];['bicycle', 'person'];[0.9482755, 0.7557752];" 
";[];[([(175, 175, 135), 'NavajoWhite3'], 5134.0), ([(0, 0, 0), 'Black'], 4851.0), ([(135, 135, 95), 'Wheat4'], 3128.0), ([(175, 135, 135), 'RosyBrown'], 2992.0), ([(215, 215, 175), 'LightYellow3'], 2575.0)];[([(128, 128, 128), 'Gray'], 7145.0), ([(192, 192, 192), 'Silver'], 6662.0), ([(0, 0, 0), 'Black'], 3791.0), ([(255, 255, 255), 'White'], 1373.0), ([(255, 0, 0), 'Red'], 801.0)]
2686;2686;o3_jM-Ccb9g;8;['ERROR'];[True];[404];[];[];;[];[];[]
2687;2687;o4fHlldbRHo;28;['images\\maxresdefault\\2687_GB_o4fHlldbRHo_0.jpg'];[False];[200];['person', 'person', 'person'];[0.8789952, 0.70219606, 0.67049485];"We
mw ae oe

(pai

ue
dee my a
oe aa

 
";['sad'];[([(0, 0, 0), 'Black'], 8408.0), ([(238, 238, 238), 'Grey93'], 7577.0), ([(228, 228, 228), 'Grey89'], 7246.0), ([(255, 255, 255), 'White'], 2243.0), ([(175, 215, 215), 'LightCyan3'], 1501.0)];[([(0, 0, 0), 'Black'], 5317.0), ([(192, 192, 192), 'Silver'], 4978.0), ([(128, 128, 128), 'Gray'], 3651.0), ([(255, 255, 255), 'White'], 3364.0), ([(128, 128, 0), 'Olive'], 1498.0)]
2688;2688;o6TJFM0JDU0;10;['images\\maxresdefault\\2688_GB_o6TJFM0JDU0_0.jpg'];[False];[200];[];[];" 
";[];[([(135, 215, 255), 'SkyBlue1'], 4486.0), ([(255, 255, 255), 'White'], 3138.0), ([(175, 255, 255), 'PaleTurquoise1'], 2957.0), ([(28, 28, 28), 'Grey11'], 2927.0), ([(135, 175, 175), 'LightSkyBlue3'], 2673.0)];[([(192, 192, 192), 'Silver'], 5381.0), ([(128, 128, 128), 'Gray'], 3632.0), ([(0, 128, 0), 'Green'], 2275.0), ([(0, 0, 0), 'Black'], 2127.0), ([(0, 255, 0), 'Lime'], 1740.0)]
2689;2689;o6XERmXsP-U;17;['images\\maxresdefault\\2689_GB_o6XERmXsP-U_0.jpg'];[False];[200];['person'];[0.5257101];"  

narrated by
RON HOWARD
";['sad'];[([(255, 255, 255), 'White'], 37131.0), ([(255, 215, 175), 'NavajoWhite1'], 3260.0), ([(0, 0, 0), 'Black'], 2144.0), ([(255, 175, 135), 'LightSalmon1'], 1346.0), ([(95, 95, 0), 'Orange4'], 1143.0)];[([(255, 255, 255), 'White'], 9414.0), ([(192, 192, 192), 'Silver'], 4243.0), ([(0, 0, 0), 'Black'], 1936.0), ([(128, 128, 0), 'Olive'], 1677.0), ([(128, 128, 128), 'Gray'], 1322.0)]
2690;2690;o7OwzKm8aa0;11;['ERROR'];[True];[404];[];[];;[];[];[]
2691;2691;o7iL2KzDh38;13;['images\\maxresdefault\\2691_GB_o7iL2KzDh38_0.jpg'];[False];[200];['person'];[0.87605107];" 
";[];[([(0, 0, 0), 'Black'], 24105.0), ([(95, 0, 0), 'DarkRed'], 12609.0), ([(8, 8, 8), 'Grey3'], 9115.0), ([(18, 18, 18), 'Grey7'], 6895.0), ([(128, 0, 0), 'Maroon'], 2789.0)];[([(128, 0, 0), 'Maroon'], 11399.0), ([(0, 0, 0), 'Black'], 9312.0), ([(0, 0, 128), 'Navy'], 18.0), ([(0, 128, 128), 'Teal'], 7.0), ([(255, 255, 255), 'White'], 0.0)]
2692;2692;o8Z_FMVbJqI;1;['images\\maxresdefault\\2692_GB_o8Z_FMVbJqI_0.jpg'];[False];[200];['laptop'];[0.9634831];" 
";['happy'];[([(8, 8, 8), 'Grey3'], 5713.0), ([(38, 38, 38), 'Grey15'], 5419.0), ([(68, 68, 68), 'Grey27'], 5080.0), ([(48, 48, 48), 'Grey19'], 5052.0), ([(78, 78, 78), 'Grey30'], 4577.0)];[([(128, 128, 128), 'Gray'], 5383.0), ([(0, 0, 0), 'Black'], 4709.0), ([(255, 255, 255), 'White'], 3783.0), ([(192, 192, 192), 'Silver'], 2882.0), ([(0, 128, 128), 'Teal'], 1411.0)]
2693;2693;o8lSb-UOA3M;11;['images\\maxresdefault\\2693_GB_o8lSb-UOA3M_0.jpg'];[False];[200];['person', 'person'];[0.8790034, 0.83110243];" 
";['happy', 'neutral'];[([(255, 0, 215), 'Magenta2'], 4826.0), ([(8, 8, 8), 'Grey3'], 4664.0), ([(135, 95, 95), 'LightPink4'], 3556.0), ([(0, 0, 0), 'Black'], 3464.0), ([(175, 135, 95), 'LightSalmon3'], 2545.0)];[([(192, 192, 192), 'Silver'], 6990.0), ([(128, 128, 128), 'Gray'], 6959.0), ([(0, 0, 0), 'Black'], 2235.0), ([(255, 0, 255), 'Magenta'], 1906.0), ([(128, 128, 0), 'Olive'], 1169.0)]
2694;2694;o9zRQijCN5w;9;['images\\maxresdefault\\2694_GB_o9zRQijCN5w_0.jpg'];[False];[200];['person'];[0.79976684];" 
";['angry', 'sad'];[([(0, 0, 0), 'Black'], 14861.0), ([(28, 28, 28), 'Grey11'], 5323.0), ([(38, 38, 38), 'Grey15'], 5180.0), ([(58, 58, 58), 'Grey23'], 4909.0), ([(18, 18, 18), 'Grey7'], 4826.0)];[([(128, 128, 128), 'Gray'], 6212.0), ([(0, 0, 0), 'Black'], 5464.0), ([(128, 0, 128), 'Purple'], 4574.0), ([(128, 0, 0), 'Maroon'], 4266.0), ([(128, 128, 0), 'Olive'], 154.0)]
2695;2695;oEtEBOy0ys8;22;['images\\maxresdefault\\2695_GB_oEtEBOy0ys8_0.jpg'];[False];[200];['bird', 'person'];[0.92825323, 0.8757296];" 
";['neutral'];[([(0, 95, 135), 'DeepSkyBlue4'], 6976.0), ([(255, 255, 255), 'White'], 4868.0), ([(215, 95, 95), 'IndianRed'], 3590.0), ([(135, 95, 95), 'LightPink4'], 2801.0), ([(88, 88, 88), 'Grey35'], 2764.0)];[([(128, 128, 128), 'Gray'], 8904.0), ([(192, 192, 192), 'Silver'], 3284.0), ([(0, 128, 128), 'Teal'], 1877.0), ([(255, 255, 255), 'White'], 1836.0), ([(0, 0, 0), 'Black'], 1240.0)]
2696;2696;oGf4sf0yxI8;2;['images\\maxresdefault\\2696_GB_oGf4sf0yxI8_0.jpg'];[False];[200];[];[];"    

OSTING| @neon.code . )
. ra
";[];[([(0, 0, 0), 'Black'], 19549.0), ([(0, 0, 95), 'NavyBlue'], 4608.0), ([(18, 18, 18), 'Grey7'], 3674.0), ([(95, 95, 135), 'MediumPurple4'], 3452.0), ([(28, 28, 28), 'Grey11'], 3241.0)];[([(0, 0, 128), 'Navy'], 5759.0), ([(0, 0, 0), 'Black'], 3819.0), ([(0, 128, 128), 'Teal'], 3254.0), ([(128, 128, 128), 'Gray'], 3046.0), ([(255, 255, 255), 'White'], 2837.0)]
2697;2697;oI42BohDabU;35;['images\\maxresdefault\\2697_GB_oI42BohDabU_0.jpg'];[False];[200];['person', 'person', 'laptop'];[0.7968969, 0.728392, 0.50859153];" 
";['neutral'];[([(95, 175, 215), 'SkyBlue3'], 9464.0), ([(135, 175, 215), 'LightSkyBlue3'], 9223.0), ([(175, 175, 135), 'NavajoWhite3'], 2948.0), ([(215, 175, 175), 'MistyRose3'], 2893.0), ([(255, 255, 255), 'White'], 2637.0)];[([(192, 192, 192), 'Silver'], 13179.0), ([(128, 128, 128), 'Gray'], 3492.0), ([(255, 255, 255), 'White'], 1478.0), ([(0, 0, 0), 'Black'], 1147.0), ([(128, 0, 0), 'Maroon'], 663.0)]
2698;2698;oJ_g5fUxtQo;8;['ERROR'];[True];[404];[];[];;[];[];[]
2699;2699;oQGA42-U0Ro;11;['images\\maxresdefault\\2699_GB_oQGA42-U0Ro_0.jpg'];[False];[200];['person'];[0.89590627];" 
";[];[([(0, 0, 0), 'Black'], 9693.0), ([(8, 8, 8), 'Grey3'], 4163.0), ([(18, 18, 18), 'Grey7'], 4023.0), ([(38, 38, 38), 'Grey15'], 3942.0), ([(28, 28, 28), 'Grey11'], 3911.0)];[([(0, 0, 0), 'Black'], 8482.0), ([(128, 128, 128), 'Gray'], 3580.0), ([(128, 128, 0), 'Olive'], 3507.0), ([(128, 0, 0), 'Maroon'], 2524.0), ([(192, 192, 192), 'Silver'], 1340.0)]
2700;2700;oQx3h5D9pwg;13;['images\\maxresdefault\\2700_GB_oQx3h5D9pwg_0.jpg'];[False];[200];[];[];" 
";[];[([(0, 0, 95), 'NavyBlue'], 11081.0), ([(0, 95, 135), 'DeepSkyBlue4'], 8636.0), ([(135, 215, 255), 'SkyBlue1'], 4318.0), ([(0, 95, 175), 'DeepSkyBlue4'], 4228.0), ([(18, 18, 18), 'Grey7'], 3831.0)];[([(0, 128, 128), 'Teal'], 6528.0), ([(192, 192, 192), 'Silver'], 5953.0), ([(255, 255, 255), 'White'], 3555.0), ([(0, 0, 128), 'Navy'], 2188.0), ([(128, 128, 128), 'Gray'], 1226.0)]
2701;2701;oQxKEtoHygY;20;['images\\maxresdefault\\2701_GB_oQxKEtoHygY_0.jpg'];[False];[200];[];[];" 
";[];[([(68, 68, 68), 'Grey27'], 13884.0), ([(58, 58, 58), 'Grey23'], 8812.0), ([(175, 95, 0), 'DarkOrange3'], 8023.0), ([(88, 88, 88), 'Grey35'], 7605.0), ([(78, 78, 78), 'Grey30'], 4518.0)];[([(0, 128, 128), 'Teal'], 6970.0), ([(128, 128, 0), 'Olive'], 6433.0), ([(0, 0, 128), 'Navy'], 2747.0), ([(255, 255, 255), 'White'], 2033.0), ([(128, 128, 128), 'Gray'], 1533.0)]
2702;2702;oRSVrtKph_k;11;['images\\maxresdefault\\2702_GB_oRSVrtKph_k_0.jpg'];[False];[200];['person', 'person', 'person', 'person', 'person', 'person'];[0.78725564, 0.77416694, 0.74572515, 0.6607477, 0.5422535, 0.50367683];" 
";['happy', 'happy', 'neutral', 'neutral', 'neutral', 'happy'];[([(0, 0, 0), 'Black'], 9206.0), ([(18, 18, 18), 'Grey7'], 6385.0), ([(8, 8, 8), 'Grey3'], 4532.0), ([(28, 28, 28), 'Grey11'], 3471.0), ([(255, 255, 255), 'White'], 3111.0)];[([(0, 0, 0), 'Black'], 9571.0), ([(128, 128, 128), 'Gray'], 4821.0), ([(192, 192, 192), 'Silver'], 4759.0), ([(255, 255, 255), 'White'], 920.0), ([(128, 128, 0), 'Olive'], 214.0)]
2703;2703;oR_e9y-bka0;6;['images\\maxresdefault\\2703_GB_oR_e9y-bka0_0.jpg'];[False];[200];['person'];[0.89253545];" 
";[];[([(8, 8, 8), 'Grey3'], 38106.0), ([(18, 18, 18), 'Grey7'], 7486.0), ([(28, 28, 28), 'Grey11'], 2339.0), ([(38, 38, 38), 'Grey15'], 1811.0), ([(48, 48, 48), 'Grey19'], 1155.0)];[([(0, 0, 0), 'Black'], 15687.0), ([(128, 128, 128), 'Gray'], 2351.0), ([(0, 128, 128), 'Teal'], 816.0), ([(128, 0, 0), 'Maroon'], 647.0), ([(192, 192, 192), 'Silver'], 548.0)]
2704;2704;oSS6kGWNEeA;4;['ERROR'];[True];[404];[];[];;[];[];[]
2705;2705;oSZDe6CrfN4;29;['images\\maxresdefault\\2705_GB_oSZDe6CrfN4_0.jpg'];[False];[200];['person', 'person'];[0.9327831, 0.86607003];" 

“SN Tre

ee |) ee eee
:
";[];[([(175, 95, 0), 'DarkOrange3'], 13986.0), ([(135, 95, 0), 'Orange4'], 11907.0), ([(95, 0, 0), 'DarkRed'], 8230.0), ([(175, 95, 95), 'IndianRed'], 6471.0), ([(128, 0, 0), 'Maroon'], 3388.0)];[([(128, 0, 0), 'Maroon'], 8075.0), ([(0, 0, 0), 'Black'], 5456.0), ([(128, 128, 0), 'Olive'], 4252.0), ([(128, 128, 128), 'Gray'], 2243.0), ([(192, 192, 192), 'Silver'], 600.0)]
2706;2706;oSumNo-j-oc;17;['ERROR'];[True];[404];[];[];;[];[];[]
2707;2707;oTn329CjrRA;3;['images\\maxresdefault\\2707_GB_oTn329CjrRA_0.jpg'];[False];[200];['person'];[0.82761735];"arty (ie

i

Vg

#Trophies |,

&
";[];[([(95, 95, 135), 'MediumPurple4'], 8042.0), ([(95, 135, 175), 'SteelBlue'], 6549.0), ([(78, 78, 78), 'Grey30'], 6286.0), ([(95, 135, 135), 'PaleTurquoise4'], 4331.0), ([(18, 18, 18), 'Grey7'], 3791.0)];[([(128, 128, 128), 'Gray'], 11135.0), ([(0, 0, 0), 'Black'], 3120.0), ([(255, 255, 255), 'White'], 2479.0), ([(192, 192, 192), 'Silver'], 1748.0), ([(128, 0, 0), 'Maroon'], 1111.0)]
2708;2708;oU651Rj9QP4;2;['images\\maxresdefault\\2708_GB_oU651Rj9QP4_0.jpg'];[False];[200];['person'];[0.81614554];"      

TRACY M
é

 
";['happy', 'happy', 'fear'];[([(28, 28, 28), 'Grey11'], 12441.0), ([(18, 18, 18), 'Grey7'], 8125.0), ([(38, 38, 38), 'Grey15'], 4271.0), ([(58, 58, 58), 'Grey23'], 4160.0), ([(48, 48, 48), 'Grey19'], 3954.0)];[([(0, 0, 0), 'Black'], 11243.0), ([(128, 128, 128), 'Gray'], 3309.0), ([(128, 0, 0), 'Maroon'], 1952.0), ([(255, 255, 255), 'White'], 1267.0), ([(128, 128, 0), 'Olive'], 1096.0)]
