;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors;gray_mean_score;color_mean_score;gray_hist_score;red_hist_score;blue_hist_score;green_hist_score;edges_score;entropy_score;vevo
2746;2746;p9RLCdyn_40;18;['images\\maxresdefault\\2746_GB_p9RLCdyn_40_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.7509758, 0.67708784, 0.60086024, 0.51845384];" 
";['happy'];[([(128, 0, 0), 'Maroon'], 3880.0), ([(8, 8, 8), 'Grey3'], 3040.0), ([(238, 238, 238), 'Grey93'], 2722.0), ([(255, 255, 255), 'White'], 2506.0), ([(228, 228, 228), 'Grey89'], 2254.0)];[([(128, 128, 128), 'Gray'], 7165.0), ([(192, 192, 192), 'Silver'], 3752.0), ([(0, 0, 0), 'Black'], 3128.0), ([(255, 255, 255), 'White'], 2971.0), ([(128, 0, 0), 'Maroon'], 964.0)];1062637.0;1023850.0;2376.948974609375;2254.7177734375;2550.45166015625;2361.426025390625;1678451.0;316.72199977119317;False
2747;2747;p9zTSvEpt_8;12;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2748;2748;pA5NbgdpRpk;1;['images\\maxresdefault\\2748_GB_pA5NbgdpRpk_0.jpg'];[False];[200];['person', 'person'];[0.90954924, 0.9091446];"Li
mS A Sze
4 ' F | i } : t a Ba
dias
\ *. A 1

  

ee we FG: af an
BIG BALLER BRAND INTERVIEW
";['neutral', 'happy', 'happy'];[([(38, 38, 38), 'Grey15'], 11451.0), ([(0, 0, 0), 'Black'], 8321.0), ([(48, 48, 48), 'Grey19'], 8148.0), ([(28, 28, 28), 'Grey11'], 5846.0), ([(8, 8, 8), 'Grey3'], 3610.0)];[([(0, 0, 0), 'Black'], 14931.0), ([(128, 128, 0), 'Olive'], 1762.0), ([(128, 128, 128), 'Gray'], 1637.0), ([(128, 0, 0), 'Maroon'], 1291.0), ([(192, 192, 192), 'Silver'], 789.0)];1305096.0;939819.0;5933.0869140625;5592.3603515625;5932.8720703125;5672.625;1679092.0;283.9728863974374;False
2749;2749;pDi7cezk9CA;10;['images\\maxresdefault\\2749_GB_pDi7cezk9CA_0.jpg'];[False];[200];['person'];[0.91916806];"Nf ii
sii

y

 

Bi
ai
\|

‘Re
";['happy'];[([(255, 215, 0), 'Gold1'], 2688.0), ([(255, 255, 255), 'White'], 1644.0), ([(215, 95, 95), 'IndianRed'], 1525.0), ([(255, 95, 95), 'IndianRed1'], 1392.0), ([(208, 208, 208), 'Grey82'], 1298.0)];[([(192, 192, 192), 'Silver'], 5018.0), ([(128, 128, 128), 'Gray'], 3953.0), ([(255, 255, 0), 'Yellow'], 2595.0), ([(128, 128, 0), 'Olive'], 2447.0), ([(255, 0, 0), 'Red'], 2267.0)];839846.0;1054069.0;5417.16015625;3804.61572265625;4977.6943359375;4754.947265625;1678053.0;299.015444457156;False
2750;2750;pFc6I0rgmgY;28;['images\\maxresdefault\\2750_GB_pFc6I0rgmgY_0.jpg'];[False];[200];['person', 'person'];[0.9312989, 0.8321373];" 

 
";['neutral'];[([(28, 28, 28), 'Grey11'], 3954.0), ([(38, 38, 38), 'Grey15'], 3948.0), ([(48, 48, 48), 'Grey19'], 3428.0), ([(215, 135, 95), 'LightSalmon3'], 3122.0), ([(135, 95, 95), 'LightPink4'], 3028.0)];[([(0, 0, 0), 'Black'], 7089.0), ([(128, 128, 128), 'Gray'], 5221.0), ([(128, 0, 0), 'Maroon'], 3270.0), ([(192, 192, 192), 'Silver'], 2577.0), ([(128, 128, 0), 'Olive'], 2449.0)];1039805.0;995599.0;3474.4013671875;3033.468017578125;4041.31103515625;3804.931640625;1678366.0;329.8984097929299;False
2751;2751;pHE8nIB6j2U;11;['images\\maxresdefault\\2751_GB_pHE8nIB6j2U_0.jpg'];[False];[200];['person'];[0.8338522];" 
";['neutral'];[([(0, 0, 0), 'Black'], 20892.0), ([(95, 0, 0), 'DarkRed'], 12190.0), ([(18, 18, 18), 'Grey7'], 5930.0), ([(8, 8, 8), 'Grey3'], 4696.0), ([(255, 255, 215), 'Cornsilk1'], 2599.0)];[([(0, 0, 0), 'Black'], 14114.0), ([(128, 0, 0), 'Maroon'], 3893.0), ([(128, 128, 0), 'Olive'], 2397.0), ([(255, 0, 0), 'Red'], 239.0), ([(128, 128, 128), 'Gray'], 80.0)];1295006.0;1217769.0;7512.67041015625;9970.2734375;5995.8193359375;8069.46484375;1680087.0;663.243793616291;False
2752;2752;pHvXZLREt9E;17;['images\\maxresdefault\\2752_GB_pHvXZLREt9E_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.7255104, 0.6583754, 0.65520966, 0.5203998];" 
";[];[([(255, 255, 255), 'White'], 8487.0), ([(78, 78, 78), 'Grey30'], 6282.0), ([(88, 88, 88), 'Grey35'], 5522.0), ([(68, 68, 68), 'Grey27'], 3189.0), ([(58, 58, 58), 'Grey23'], 2863.0)];[([(192, 192, 192), 'Silver'], 5301.0), ([(128, 128, 128), 'Gray'], 5203.0), ([(255, 255, 255), 'White'], 3662.0), ([(0, 0, 0), 'Black'], 3085.0), ([(0, 128, 128), 'Teal'], 868.0)];1269602.0;1129191.0;4745.16845703125;4106.9404296875;4259.91357421875;4782.435546875;1678511.0;276.71959730008007;False
2753;2753;pIYFz05yrUY;4;['images\\maxresdefault\\2753_GB_pIYFz05yrUY_0.jpg'];[False];[200];['person'];[0.7114055];"Aen e

. LE
3 A-LIST wean
ASS

a ~~
Uae a
RICHARD RODRIGUEZ BREAK ul fae

 
    

   
";[];[([(8, 8, 8), 'Grey3'], 15406.0), ([(0, 0, 0), 'Black'], 14140.0), ([(18, 18, 18), 'Grey7'], 5545.0), ([(28, 28, 28), 'Grey11'], 4632.0), ([(38, 38, 38), 'Grey15'], 3787.0)];[([(0, 0, 0), 'Black'], 16653.0), ([(128, 128, 128), 'Gray'], 1868.0), ([(255, 255, 255), 'White'], 1424.0), ([(192, 192, 192), 'Silver'], 709.0), ([(0, 128, 128), 'Teal'], 56.0)];1241780.0;1253196.0;7369.18896484375;7179.74072265625;7134.43359375;7401.76513671875;1679325.0;395.3616291042215;False
2754;2754;pNpsjMnO7mU;18;['images\\maxresdefault\\2754_GB_pNpsjMnO7mU_0.jpg'];[False];[200];['person', 'tie'];[0.92245203, 0.83166903];" 
";[];[([(95, 95, 135), 'MediumPurple4'], 10783.0), ([(95, 135, 175), 'SteelBlue'], 4948.0), ([(95, 95, 175), 'SlateBlue3'], 3749.0), ([(108, 108, 108), 'Grey42'], 2522.0), ([(38, 38, 38), 'Grey15'], 2408.0)];[([(128, 128, 128), 'Gray'], 8953.0), ([(0, 0, 0), 'Black'], 4051.0), ([(0, 128, 128), 'Teal'], 2911.0), ([(128, 128, 0), 'Olive'], 1899.0), ([(128, 0, 0), 'Maroon'], 1547.0)];1139032.0;927533.0;6869.3095703125;5591.3837890625;7100.75390625;6860.8720703125;1678930.0;226.70049193456128;False
2755;2755;pO481doRObY;11;['images\\maxresdefault\\2755_GB_pO481doRObY_0.jpg'];[False];[200];['person', 'person', 'person'];[0.8226836, 0.7790679, 0.6352575];" 
";[];[([(28, 28, 28), 'Grey11'], 6143.0), ([(38, 38, 38), 'Grey15'], 5188.0), ([(18, 18, 18), 'Grey7'], 4730.0), ([(48, 48, 48), 'Grey19'], 4425.0), ([(58, 58, 58), 'Grey23'], 4144.0)];[([(128, 128, 128), 'Gray'], 5339.0), ([(0, 0, 0), 'Black'], 5208.0), ([(0, 0, 128), 'Navy'], 3404.0), ([(192, 192, 192), 'Silver'], 2514.0), ([(128, 0, 128), 'Purple'], 1758.0)];1309013.0;977836.0;4272.375;3690.61279296875;4194.0625;4652.583984375;1678792.0;312.7268047134195;False
2756;2756;pOEzjT-SED0;14;['images\\maxresdefault\\2756_GB_pOEzjT-SED0_0.jpg'];[False];[200];['person'];[0.8692846];"rer ere

seh AT

et ¢

i,

 
";['happy'];[([(178, 178, 178), 'Grey70'], 3965.0), ([(188, 188, 188), 'Grey74'], 3865.0), ([(168, 168, 168), 'Grey66'], 3101.0), ([(18, 18, 18), 'Grey7'], 3055.0), ([(28, 28, 28), 'Grey11'], 3019.0)];[([(192, 192, 192), 'Silver'], 8135.0), ([(0, 0, 0), 'Black'], 6107.0), ([(128, 128, 128), 'Gray'], 4787.0), ([(128, 0, 0), 'Maroon'], 860.0), ([(128, 128, 0), 'Olive'], 459.0)];912558.0;1112343.0;4572.83984375;5099.44287109375;4662.4921875;4732.08251953125;1679130.0;260.73687221141745;False
2757;2757;pRN7UAGVzPE;1;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2758;2758;pV5r-dlSD1A;1;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2759;2759;pVgx8pYpwRE;1;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2760;2760;pVvuvegAYlI;8;['images\\maxresdefault\\2760_GB_pVvuvegAYlI_0.jpg'];[False];[200];['tv', 'person', 'person', 'person'];[0.82874405, 0.6726351, 0.5761832, 0.54296523];" 
";[];[([(28, 28, 28), 'Grey11'], 12085.0), ([(0, 0, 0), 'Black'], 8806.0), ([(18, 18, 18), 'Grey7'], 7502.0), ([(38, 38, 38), 'Grey15'], 5578.0), ([(48, 48, 48), 'Grey19'], 4939.0)];[([(0, 0, 0), 'Black'], 12274.0), ([(128, 128, 128), 'Gray'], 3090.0), ([(128, 0, 0), 'Maroon'], 2114.0), ([(192, 192, 192), 'Silver'], 1254.0), ([(255, 255, 255), 'White'], 1231.0)];1369749.0;1125513.0;7526.478515625;7270.03662109375;7110.4287109375;7514.72802734375;1679629.0;347.64809518361744;False
2761;2761;pVxOVlm_lE8;31;['images\\maxresdefault\\2761_GB_pVxOVlm_lE8_0.jpg'];[False];[200];['person'];[0.8937989];" 
";['sad', 'sad', 'fear'];[([(0, 0, 0), 'Black'], 17782.0), ([(8, 8, 8), 'Grey3'], 17071.0), ([(18, 18, 18), 'Grey7'], 9705.0), ([(28, 28, 28), 'Grey11'], 4317.0), ([(38, 38, 38), 'Grey15'], 2170.0)];[([(0, 0, 0), 'Black'], 16073.0), ([(128, 128, 0), 'Olive'], 1031.0), ([(128, 0, 0), 'Maroon'], 813.0), ([(128, 128, 128), 'Gray'], 785.0), ([(0, 128, 128), 'Teal'], 782.0)];1316146.0;1432414.0;10373.150390625;9262.544921875;10480.201171875;9934.93359375;1679944.0;537.6890515959273;False
2762;2762;pVypbknP4A8;10;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2763;2763;pWZtbfBGjIg;11;['images\\maxresdefault\\2763_GB_pWZtbfBGjIg_0.jpg'];[False];[200];['person'];[0.60252017];" 
";[];[([(38, 38, 38), 'Grey15'], 7280.0), ([(48, 48, 48), 'Grey19'], 6726.0), ([(28, 28, 28), 'Grey11'], 5554.0), ([(58, 58, 58), 'Grey23'], 5204.0), ([(135, 95, 95), 'LightPink4'], 4686.0)];[([(0, 0, 0), 'Black'], 7394.0), ([(128, 0, 0), 'Maroon'], 7288.0), ([(128, 128, 128), 'Gray'], 3729.0), ([(192, 192, 192), 'Silver'], 1195.0), ([(128, 128, 0), 'Olive'], 993.0)];1381031.0;903778.0;5927.15234375;6009.8779296875;6395.869140625;6036.8173828125;1679244.0;194.2561491820158;False
2764;2764;pWqRw4NfFDA;7;['images\\maxresdefault\\2764_GB_pWqRw4NfFDA_0.jpg'];[False];[200];['person', 'person', 'person'];[0.89047724, 0.7132137, 0.6545594];" 
";['happy'];[([(175, 215, 215), 'LightCyan3'], 4935.0), ([(135, 175, 175), 'LightSkyBlue3'], 4154.0), ([(38, 38, 38), 'Grey15'], 3678.0), ([(28, 28, 28), 'Grey11'], 3659.0), ([(255, 255, 255), 'White'], 3289.0)];[([(0, 0, 0), 'Black'], 6416.0), ([(128, 128, 128), 'Gray'], 5607.0), ([(0, 128, 128), 'Teal'], 4646.0), ([(192, 192, 192), 'Silver'], 2431.0), ([(128, 128, 0), 'Olive'], 455.0)];1105229.0;1009590.0;2333.23876953125;3018.846923828125;2661.08203125;2751.208984375;1678732.0;219.40018304541815;False
2765;2765;pWqef6cbwzI;19;['images\\maxresdefault\\2765_GB_pWqef6cbwzI_0.jpg'];[False];[200];['person'];[0.7489125];"    

Eth

’ a
Re4) |||)

 
";['happy'];[([(28, 28, 28), 'Grey11'], 4918.0), ([(135, 95, 95), 'LightPink4'], 3211.0), ([(38, 38, 38), 'Grey15'], 3208.0), ([(255, 255, 255), 'White'], 3194.0), ([(48, 48, 48), 'Grey19'], 2949.0)];[([(128, 128, 128), 'Gray'], 7212.0), ([(0, 0, 0), 'Black'], 6640.0), ([(255, 255, 255), 'White'], 2169.0), ([(192, 192, 192), 'Silver'], 1903.0), ([(0, 0, 128), 'Navy'], 1096.0)];1114520.0;1003991.0;2905.24755859375;3499.925048828125;3794.343017578125;3112.72607421875;1678914.0;281.9095069214049;False
2766;2766;pYClHihdjsE;10;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2767;2767;pYWUamYfN7c;2;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2768;2768;paRcIxlBq5c;11;['images\\maxresdefault\\2768_GB_paRcIxlBq5c_0.jpg'];[False];[200];['person', 'bottle'];[0.9447551, 0.5300552];" 

Tre 1a JO
";['happy'];[([(255, 95, 135), 'IndianRed1'], 4819.0), ([(135, 95, 95), 'LightPink4'], 3698.0), ([(175, 135, 135), 'RosyBrown'], 3163.0), ([(255, 255, 255), 'White'], 2979.0), ([(238, 238, 238), 'Grey93'], 2840.0)];[([(128, 128, 128), 'Gray'], 8867.0), ([(192, 192, 192), 'Silver'], 4237.0), ([(0, 0, 0), 'Black'], 3428.0), ([(255, 255, 255), 'White'], 1485.0), ([(128, 0, 0), 'Maroon'], 1321.0)];947259.0;1068804.0;4192.62890625;4353.5888671875;4133.37060546875;4243.283203125;1678488.0;249.1808717538039;False
2769;2769;paxgKBUK4wQ;10;['images\\maxresdefault\\2769_GB_paxgKBUK4wQ_0.jpg'];[False];[200];[];[];"Uy |
TY
";[];[([(0, 0, 0), 'Black'], 13740.0), ([(95, 0, 0), 'DarkRed'], 8451.0), ([(8, 8, 8), 'Grey3'], 5818.0), ([(255, 255, 255), 'White'], 5207.0), ([(18, 18, 18), 'Grey7'], 4868.0)];[([(0, 0, 0), 'Black'], 7918.0), ([(128, 0, 0), 'Maroon'], 5577.0), ([(255, 255, 255), 'White'], 4357.0), ([(192, 192, 192), 'Silver'], 1261.0), ([(128, 128, 128), 'Gray'], 832.0)];1350198.0;1207295.0;6001.5595703125;8610.39453125;3091.75732421875;8221.890625;1679393.0;360.72520306601075;False
2770;2770;payPzC_QHRw;13;['images\\maxresdefault\\2770_GB_payPzC_QHRw_0.jpg'];[False];[200];['person', 'person', 'person'];[0.8220707, 0.7631663, 0.56350404];;['sad', 'fear'];[([(0, 0, 0), 'Black'], 13557.0), ([(8, 8, 8), 'Grey3'], 13026.0), ([(18, 18, 18), 'Grey7'], 5984.0), ([(135, 95, 95), 'LightPink4'], 2873.0), ([(28, 28, 28), 'Grey11'], 2354.0)];[([(0, 0, 0), 'Black'], 10703.0), ([(128, 128, 128), 'Gray'], 5233.0), ([(128, 128, 0), 'Olive'], 1693.0), ([(192, 192, 192), 'Silver'], 1633.0), ([(128, 0, 0), 'Maroon'], 1241.0)];1210290.0;1316360.0;6317.6728515625;6438.9931640625;5686.66552734375;6141.52587890625;1679083.0;289.7443084315296;False
2771;2771;pcJo0tIWybY;27;['images\\maxresdefault\\2771_GB_pcJo0tIWybY_0.jpg'];[False];[200];['person'];[0.8048476];" 
";['happy'];[([(95, 95, 0), 'Orange4'], 7067.0), ([(18, 18, 18), 'Grey7'], 4875.0), ([(28, 28, 28), 'Grey11'], 4757.0), ([(95, 135, 0), 'Chartreuse4'], 4414.0), ([(8, 8, 8), 'Grey3'], 3704.0)];[([(128, 128, 0), 'Olive'], 5756.0), ([(0, 0, 0), 'Black'], 5068.0), ([(128, 128, 128), 'Gray'], 3285.0), ([(192, 192, 192), 'Silver'], 3218.0), ([(128, 0, 0), 'Maroon'], 2284.0)];1179506.0;1018003.0;2856.69873046875;5497.533203125;2708.773681640625;3011.36572265625;1678537.0;390.3885139000114;False
2772;2772;pfGq40iHpME;1;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2773;2773;pfYEiDg67AI;11;['images\\maxresdefault\\2773_GB_pfYEiDg67AI_0.jpg'];[False];[200];['person'];[0.94625634];" 
";['sad'];[([(38, 38, 38), 'Grey15'], 14729.0), ([(28, 28, 28), 'Grey11'], 10762.0), ([(48, 48, 48), 'Grey19'], 5888.0), ([(18, 18, 18), 'Grey7'], 3884.0), ([(58, 58, 58), 'Grey23'], 2507.0)];[([(0, 0, 0), 'Black'], 12787.0), ([(128, 128, 128), 'Gray'], 5530.0), ([(192, 192, 192), 'Silver'], 1804.0), ([(0, 0, 128), 'Navy'], 255.0), ([(128, 0, 0), 'Maroon'], 126.0)];1324644.0;770728.0;6433.96875;5976.595703125;6550.103515625;6405.16845703125;1679635.0;245.99622468825078;False
2774;2774;pgN-vvVVxMA;22;['images\\maxresdefault\\2774_GB_pgN-vvVVxMA_0.jpg'];[False];[200];[];[];" 

iv
";[];[([(255, 255, 255), 'White'], 46694.0), ([(8, 8, 8), 'Grey3'], 2557.0), ([(0, 0, 0), 'Black'], 1066.0), ([(238, 238, 238), 'Grey93'], 672.0), ([(28, 28, 28), 'Grey11'], 588.0)];[([(255, 255, 255), 'White'], 16581.0), ([(0, 0, 0), 'Black'], 2378.0), ([(128, 128, 128), 'Gray'], 1130.0), ([(192, 192, 192), 'Silver'], 647.0), ([(255, 0, 0), 'Red'], 0.0)];1186993.0;1436594.0;12191.107421875;11924.484375;11615.5732421875;11936.24609375;1679721.0;1649.7836631964306;False
2775;2775;ph2RlcltYdM;6;['images\\maxresdefault\\2775_GB_ph2RlcltYdM_0.jpg'];[False];[200];['person'];[0.84692556];" 
";[];[([(255, 255, 255), 'White'], 5004.0), ([(118, 118, 118), 'Grey46'], 3232.0), ([(188, 188, 188), 'Grey74'], 3139.0), ([(108, 108, 108), 'Grey42'], 2856.0), ([(128, 128, 128), 'Grey'], 2628.0)];[([(128, 128, 128), 'Gray'], 8513.0), ([(192, 192, 192), 'Silver'], 5227.0), ([(128, 0, 0), 'Maroon'], 2918.0), ([(0, 0, 0), 'Black'], 2068.0), ([(255, 255, 255), 'White'], 1272.0)];930120.0;1096292.0;4729.22412109375;4320.109375;5623.23046875;4575.2158203125;1678713.0;308.823475574877;False
2776;2776;pisY6J2Ky6U;34;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2777;2777;pj6k-EFxqAI;7;['images\\maxresdefault\\2777_GB_pj6k-EFxqAI_0.jpg'];[False];[200];['person'];[0.7662489];" 
";['neutral', 'happy'];[([(215, 215, 175), 'LightYellow3'], 20191.0), ([(192, 192, 192), 'Silver'], 4275.0), ([(188, 188, 188), 'Grey74'], 4034.0), ([(178, 178, 178), 'Grey70'], 3077.0), ([(198, 198, 198), 'Grey78'], 2859.0)];[([(192, 192, 192), 'Silver'], 14800.0), ([(128, 128, 128), 'Gray'], 4068.0), ([(0, 0, 0), 'Black'], 1067.0), ([(128, 0, 0), 'Maroon'], 280.0), ([(128, 0, 128), 'Purple'], 250.0)];842885.0;927785.0;9110.7734375;10504.23046875;7805.59423828125;9508.865234375;1679548.0;199.94760324905616;False
2778;2778;pjTj-_55WZ8;32;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2779;2779;pkJtiVCMXVg;4;['images\\maxresdefault\\2779_GB_pkJtiVCMXVg_0.jpg'];[False];[200];['person', 'tie'];[0.9699414, 0.5519368];" 
";[];[([(175, 175, 215), 'LightSteelBlue3'], 7343.0), ([(135, 175, 215), 'LightSkyBlue3'], 6417.0), ([(135, 135, 215), 'MediumPurple'], 6140.0), ([(95, 95, 135), 'MediumPurple4'], 6107.0), ([(255, 255, 255), 'White'], 3670.0)];[([(192, 192, 192), 'Silver'], 6820.0), ([(128, 128, 128), 'Gray'], 4490.0), ([(0, 128, 128), 'Teal'], 3714.0), ([(255, 255, 255), 'White'], 2811.0), ([(0, 0, 128), 'Navy'], 1864.0)];893891.0;1136072.0;5138.3681640625;7769.44921875;4151.71484375;5241.8359375;1679084.0;218.25260267703925;False
2780;2780;pmMjkMtpnTc;19;['images\\maxresdefault\\2780_GB_pmMjkMtpnTc_0.jpg'];[False];[200];['person', 'person', 'person', 'person', 'person', 'person'];[0.92067987, 0.9116824, 0.86373186, 0.84728944, 0.81015444, 0.7500607];"CJ E&M MUSIC

=~

—<aanll

 
";[];[([(8, 8, 8), 'Grey3'], 9489.0), ([(0, 0, 0), 'Black'], 8862.0), ([(18, 18, 18), 'Grey7'], 7306.0), ([(28, 28, 28), 'Grey11'], 5950.0), ([(38, 38, 38), 'Grey15'], 4240.0)];[([(0, 0, 0), 'Black'], 12619.0), ([(255, 255, 255), 'White'], 2589.0), ([(128, 128, 128), 'Gray'], 1833.0), ([(0, 0, 128), 'Navy'], 1754.0), ([(192, 192, 192), 'Silver'], 1343.0)];1241396.0;1158674.0;5677.349609375;4568.9677734375;6529.6650390625;5099.3955078125;1679219.0;226.98112344125389;False
2781;2781;pojXEFDFMw8;19;['images\\maxresdefault\\2781_GB_pojXEFDFMw8_0.jpg'];[False];[200];['person'];[0.9028209];" 

at
ec

 

 
";['happy'];[([(78, 78, 78), 'Grey30'], 9561.0), ([(68, 68, 68), 'Grey27'], 7388.0), ([(95, 135, 95), 'DarkSeaGreen4'], 6131.0), ([(88, 88, 88), 'Grey35'], 5213.0), ([(58, 58, 58), 'Grey23'], 4891.0)];[([(128, 128, 128), 'Gray'], 7371.0), ([(128, 128, 0), 'Olive'], 6351.0), ([(0, 0, 0), 'Black'], 4177.0), ([(128, 0, 0), 'Maroon'], 983.0), ([(192, 192, 192), 'Silver'], 961.0)];1381305.0;1165085.0;6792.2421875;7844.77001953125;7614.5302734375;6604.96728515625;1679163.0;199.9534378217595;False
2782;2782;pomoP2SH8Cg;6;['images\\maxresdefault\\2782_GB_pomoP2SH8Cg_0.jpg'];[False];[200];['person'];[0.86899054];" 
";['angry'];[([(135, 95, 95), 'LightPink4'], 6004.0), ([(78, 78, 78), 'Grey30'], 5030.0), ([(68, 68, 68), 'Grey27'], 4118.0), ([(88, 88, 88), 'Grey35'], 3710.0), ([(58, 58, 58), 'Grey23'], 3384.0)];[([(128, 128, 128), 'Gray'], 11096.0), ([(0, 0, 0), 'Black'], 3072.0), ([(192, 192, 192), 'Silver'], 3004.0), ([(128, 0, 0), 'Maroon'], 1977.0), ([(128, 128, 0), 'Olive'], 645.0)];1113499.0;1029273.0;5417.7529296875;5334.248046875;5979.1171875;5744.7900390625;1678663.0;261.292872669031;False
2783;2783;prmQgSpV3fA;21;['images\\maxresdefault\\2783_GB_prmQgSpV3fA_0.jpg'];[False];[200];[];[];" 
";[];[([(28, 28, 28), 'Grey11'], 8923.0), ([(38, 38, 38), 'Grey15'], 6327.0), ([(48, 48, 48), 'Grey19'], 3870.0), ([(18, 18, 18), 'Grey7'], 3651.0), ([(58, 58, 58), 'Grey23'], 3490.0)];[([(0, 0, 0), 'Black'], 12660.0), ([(128, 128, 128), 'Gray'], 2493.0), ([(128, 0, 0), 'Maroon'], 1938.0), ([(128, 128, 0), 'Olive'], 1206.0), ([(255, 255, 255), 'White'], 1097.0)];1288028.0;890660.0;4176.3232421875;4444.912109375;4601.91796875;4182.53955078125;1678820.0;218.76730351218396;False
2784;2784;pspGtXW0QYo;17;['images\\maxresdefault\\2784_GB_pspGtXW0QYo_0.jpg'];[False];[200];['chair'];[0.5915978];" 
";[];[([(68, 68, 68), 'Grey27'], 8527.0), ([(255, 175, 95), 'SandyBrown'], 5569.0), ([(78, 78, 78), 'Grey30'], 4592.0), ([(175, 175, 135), 'NavajoWhite3'], 4471.0), ([(58, 58, 58), 'Grey23'], 2676.0)];[([(128, 128, 128), 'Gray'], 9809.0), ([(192, 192, 192), 'Silver'], 5732.0), ([(0, 0, 0), 'Black'], 1957.0), ([(255, 255, 255), 'White'], 1408.0), ([(0, 0, 128), 'Navy'], 1112.0)];1030894.0;1120524.0;6097.07421875;5564.9267578125;5853.814453125;6319.3994140625;1678703.0;245.27925866605653;False
2785;2785;ptYSpR9cTHU;12;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
2786;2786;puREqwXzyCI;12;['images\\maxresdefault\\2786_GB_puREqwXzyCI_0.jpg'];[False];[200];['person', 'person'];[0.86011624, 0.8039233];" 

 

 
";[];[([(255, 175, 175), 'LightPink1'], 3715.0), ([(28, 28, 28), 'Grey11'], 3117.0), ([(95, 255, 95), 'SeaGreen2'], 3101.0), ([(38, 38, 38), 'Grey15'], 2581.0), ([(95, 0, 0), 'DarkRed'], 2523.0)];[([(192, 192, 192), 'Silver'], 4866.0), ([(0, 0, 0), 'Black'], 3763.0), ([(128, 0, 0), 'Maroon'], 2452.0), ([(128, 0, 128), 'Purple'], 1922.0), ([(128, 128, 128), 'Gray'], 1837.0)];1167833.0;958509.0;3662.121337890625;3089.59521484375;2895.838623046875;2577.666015625;1678390.0;307.34595584029285;False
2787;2787;pvxIoue1Qpw;20;['images\\maxresdefault\\2787_GB_pvxIoue1Qpw_0.jpg'];[False];[200];['person'];[0.9530556];" 
";['happy'];[([(215, 95, 0), 'DarkOrange3'], 16970.0), ([(28, 28, 28), 'Grey11'], 5845.0), ([(175, 95, 0), 'DarkOrange3'], 5536.0), ([(255, 95, 0), 'OrangeRed1'], 3850.0), ([(18, 18, 18), 'Grey7'], 3048.0)];[([(255, 0, 0), 'Red'], 6686.0), ([(0, 0, 0), 'Black'], 5443.0), ([(128, 0, 0), 'Maroon'], 3179.0), ([(128, 128, 128), 'Gray'], 2393.0), ([(128, 128, 0), 'Olive'], 1592.0)];1165088.0;1160945.0;7770.61572265625;5888.1767578125;6408.7470703125;7183.90380859375;1679617.0;247.17492277771424;False
2788;2788;pwCuWyq0fHQ;2;['images\\maxresdefault\\2788_GB_pwCuWyq0fHQ_0.jpg'];[False];[200];[];[];"ES Sols

TUESDAY
";[];[([(238, 238, 238), 'Grey93'], 19428.0), ([(255, 255, 255), 'White'], 12229.0), ([(228, 228, 228), 'Grey89'], 10839.0), ([(218, 218, 218), 'Grey85'], 2434.0), ([(0, 0, 0), 'Black'], 1703.0)];[([(255, 255, 255), 'White'], 15679.0), ([(0, 0, 0), 'Black'], 1910.0), ([(128, 128, 128), 'Gray'], 1515.0), ([(192, 192, 192), 'Silver'], 896.0), ([(255, 255, 0), 'Yellow'], 697.0)];1054184.0;1127807.0;11436.33984375;10810.90234375;10959.52734375;11658.0654296875;1679818.0;218.31174922777714;False
2789;2789;pwj_SZHqiSc;16;['images\\maxresdefault\\2789_GB_pwj_SZHqiSc_0.jpg'];[False];[200];['person'];[0.95731306];" 
";['sad', 'fear', 'fear'];[([(175, 0, 0), 'Red3'], 6953.0), ([(215, 215, 175), 'LightYellow3'], 5689.0), ([(135, 0, 0), 'DarkRed'], 4953.0), ([(95, 0, 0), 'DarkRed'], 4834.0), ([(18, 18, 18), 'Grey7'], 4232.0)];[([(128, 0, 0), 'Maroon'], 8554.0), ([(128, 128, 128), 'Gray'], 5130.0), ([(0, 0, 0), 'Black'], 2611.0), ([(192, 192, 192), 'Silver'], 1998.0), ([(128, 128, 0), 'Olive'], 1489.0)];1227755.0;843695.0;4378.126953125;5079.544921875;4022.64453125;5356.525390625;1679337.0;278.6011897952179;False
